week_start,sales,series_id,week_end,promo_type
2023-10-09,83.64956519107496,Product_054,2023-10-15,Normal
2023-10-16,86.07430402298533,Product_054,2023-10-22,Normal
2023-10-23,79.5052144319762,Product_054,2023-10-29,Normal
2023-10-30,91.50944112075346,Product_054,2023-11-05,Normal
2023-11-06,89.15104922593659,Product_054,2023-11-12,Normal
2023-11-13,91.07053946667062,Product_054,2023-11-19,Normal
2023-11-20,384.4043177484901,Product_054,2023-11-26,Black Friday
2023-11-27,418.1643757918731,Product_054,2023-12-03,Normal
2023-12-04,97.785386277547,Product_054,2023-12-10,Normal
2023-12-11,101.20105608172044,Product_054,2023-12-17,Normal
2023-12-18,103.59051562497906,Product_054,2023-12-24,Normal
2023-12-25,104.84756815116329,Product_054,2023-12-31,Normal
2024-01-01,116.89016677514276,Product_054,2024-01-07,Normal
2024-01-08,121.08203748510468,Product_054,2024-01-14,Normal
2024-01-15,122.51126563562424,Product_054,2024-01-21,Normal
2024-01-22,119.98708865597892,Product_054,2024-01-28,Normal
2024-01-29,131.26872314699003,Product_054,2024-02-04,Normal
2024-02-05,136.8573882857566,Product_054,2024-02-11,Normal
2024-02-12,139.94550168126378,Product_054,2024-02-18,Normal
2024-02-19,142.86926068160096,Product_054,2024-02-25,Normal
2024-02-26,141.98233917293015,Product_054,2024-03-03,Normal
2024-03-04,139.20837293870187,Product_054,2024-03-10,Normal
2024-03-11,147.5071920151255,Product_054,2024-03-17,Normal
2024-03-18,147.4598263176857,Product_054,2024-03-24,Normal
2024-03-25,146.87602365041386,Product_054,2024-03-31,Normal
2024-04-01,146.59646039321052,Product_054,2024-04-07,Normal
2024-04-08,145.32283953611244,Product_054,2024-04-14,Normal
2024-04-15,146.8042704475631,Product_054,2024-04-21,Normal
2024-04-22,148.1283328044732,Product_054,2024-04-28,Normal
2024-04-29,157.19818628067333,Product_054,2024-05-05,BOGO
2024-05-06,311.2259518417183,Product_054,2024-05-12,BOGO
2024-05-13,145.6356204603023,Product_054,2024-05-19,Normal
2024-05-20,154.10431969164912,Product_054,2024-05-26,Normal
2024-05-27,144.83467355942355,Product_054,2024-06-02,Memorial Day
2024-06-03,145.7860182904405,Product_054,2024-06-09,Normal
2024-06-10,143.66435532302364,Product_054,2024-06-16,Normal
2024-06-17,136.9494207475592,Product_054,2024-06-23,Normal
2024-06-24,124.20261949272982,Product_054,2024-06-30,Normal
2024-07-01,133.2158346799392,Product_054,2024-07-07,Normal
2024-07-08,131.9609147041933,Product_054,2024-07-14,Normal
2024-07-15,128.11058619716368,Product_054,2024-07-21,Normal
2024-07-22,132.900138695868,Product_054,2024-07-28,Normal
2024-07-29,122.0333796468088,Product_054,2024-08-04,Normal
2024-08-05,117.94228288670956,Product_054,2024-08-11,Disc_50
2024-08-12,123.10028431687616,Product_054,2024-08-18,Disc_50
2024-08-19,711.3718073619206,Product_054,2024-08-25,Normal
2024-08-26,115.1286672069871,Product_054,2024-09-01,Normal
2024-09-02,115.15253356690724,Product_054,2024-09-08,Normal
2024-09-09,111.37169011190844,Product_054,2024-09-15,Normal
2024-09-16,115.30501338172134,Product_054,2024-09-22,Normal
2024-09-23,117.52256959099768,Product_054,2024-09-29,Normal
2024-09-30,119.79419204926442,Product_054,2024-10-06,Normal
2024-10-07,126.1124460413869,Product_054,2024-10-13,Normal
2024-10-14,122.0024064348182,Product_054,2024-10-20,Normal
2024-10-21,117.3533119084292,Product_054,2024-10-27,Normal
2024-10-28,127.28356418512314,Product_054,2024-11-03,Normal
2024-11-04,127.98751554871356,Product_054,2024-11-10,Normal
2024-11-11,128.75235211238044,Product_054,2024-11-17,Normal
2024-11-18,511.5439654430531,Product_054,2024-11-24,Normal
2024-11-25,528.788345202841,Product_054,2024-12-01,Black Friday
2024-12-02,135.19268515604568,Product_054,2024-12-08,Normal
2024-12-09,137.26966558604911,Product_054,2024-12-15,Normal
2024-12-16,150.15872187310674,Product_054,2024-12-22,Normal
2024-12-23,152.7354912138526,Product_054,2024-12-29,Normal
2024-12-30,149.12870712629407,Product_054,2025-01-05,Normal
2023-01-02,94.94272024667458,Product_055,2023-01-08,Normal
2023-01-09,94.54414914626818,Product_055,2023-01-15,Normal
2023-01-16,101.46222921948164,Product_055,2023-01-22,Normal
2023-01-23,103.92565748863576,Product_055,2023-01-29,Normal
2023-01-30,117.28027198492636,Product_055,2023-02-05,Normal
2023-02-06,106.9067615725899,Product_055,2023-02-12,Normal
2023-02-13,115.01433631502084,Product_055,2023-02-19,Normal
2023-02-20,112.80184207123251,Product_055,2023-02-26,Normal
2023-02-27,130.5320639930268,Product_055,2023-03-05,Normal
2023-03-06,121.26249586101169,Product_055,2023-03-12,Normal
2023-03-13,126.7036027503651,Product_055,2023-03-19,Normal
2023-03-20,118.22265594409492,Product_055,2023-03-26,Normal
2023-03-27,127.36778242436836,Product_055,2023-04-02,Normal
2023-04-03,119.75089289315947,Product_055,2023-04-09,Normal
2023-04-10,125.66788731779326,Product_055,2023-04-16,Normal
2023-04-17,128.43930411337473,Product_055,2023-04-23,Normal
2023-04-24,130.42486285963076,Product_055,2023-04-30,Normal
2023-05-01,134.9304596940155,Product_055,2023-05-07,Normal
2023-05-08,129.35422505993506,Product_055,2023-05-14,Normal
2023-05-15,122.72752869612818,Product_055,2023-05-21,BOGO
2023-05-22,232.75906827125937,Product_055,2023-05-28,BOGO
2023-05-29,115.69825058519868,Product_055,2023-06-04,Memorial Day
2023-06-05,110.33485883842252,Product_055,2023-06-11,Normal
2023-06-12,113.0861160101313,Product_055,2023-06-18,Normal
2023-06-19,115.81549047409544,Product_055,2023-06-25,Normal
2023-06-26,112.69006898226124,Product_055,2023-07-02,Normal
2023-07-03,108.60548538691528,Product_055,2023-07-09,Normal
2023-07-10,103.6864373613666,Product_055,2023-07-16,Normal
2023-07-17,103.29356528781162,Product_055,2023-07-23,Normal
2023-07-24,106.57016614092647,Product_055,2023-07-30,Normal
2023-07-31,5.090724010134215,Product_055,2023-08-06,Normal
2023-08-07,98.8956114562123,Product_055,2023-08-13,Normal
2023-08-14,93.85292229827118,Product_055,2023-08-20,Normal
2023-08-21,97.44974291878636,Product_055,2023-08-27,Normal
2023-08-28,86.34096684371673,Product_055,2023-09-03,Normal
2023-09-04,93.58970915133308,Product_055,2023-09-10,Normal
2023-09-11,91.89516607888302,Product_055,2023-09-17,Normal
2023-09-18,88.76153853774755,Product_055,2023-09-24,Normal
2023-09-25,94.50104219366126,Product_055,2023-10-01,Normal
2023-10-02,87.27972346919833,Product_055,2023-10-08,Normal
2023-10-09,96.3650163734563,Product_055,2023-10-15,Normal
2023-10-16,101.42625034021242,Product_055,2023-10-22,Normal
2023-10-23,97.74676758004568,Product_055,2023-10-29,Normal
2023-10-30,93.50818026951522,Product_055,2023-11-05,Normal
2023-11-06,89.23538561345757,Product_055,2023-11-12,Normal
2023-11-13,100.96240147852814,Product_055,2023-11-19,Normal
2023-11-20,392.50584080780754,Product_055,2023-11-26,Black Friday
2023-11-27,415.5910939272947,Product_055,2023-12-03,Normal
2023-12-04,101.54348772820204,Product_055,2023-12-10,Normal
2023-12-11,111.62342457845575,Product_055,2023-12-17,Normal
2023-12-18,115.0351849094955,Product_055,2023-12-24,Normal
2023-12-25,117.36190463001184,Product_055,2023-12-31,Normal
2024-01-01,124.00496707254422,Product_055,2024-01-07,Normal
2024-01-08,128.7276970689506,Product_055,2024-01-14,Normal
2024-01-15,127.31291755654748,Product_055,2024-01-21,Normal
2024-01-22,132.4648546996975,Product_055,2024-01-28,Normal
2024-01-29,137.43673122576212,Product_055,2024-02-04,Normal
2024-02-05,135.22598624191477,Product_055,2024-02-11,Normal
2024-02-12,136.5737601404044,Product_055,2024-02-18,Normal
2024-02-19,137.70162489607134,Product_055,2024-02-25,Normal
2024-02-26,144.24191675895423,Product_055,2024-03-03,Normal
2024-03-04,150.73681277504502,Product_055,2024-03-10,Normal
2024-03-11,149.8469144113431,Product_055,2024-03-17,Normal
2024-03-18,154.8223426262089,Product_055,2024-03-24,Normal
2024-03-25,156.95416020935207,Product_055,2024-03-31,Normal
2024-04-01,158.11370612119785,Product_055,2024-04-07,Normal
2024-04-08,153.25439240505054,Product_055,2024-04-14,Normal
2024-04-15,156.64049643546358,Product_055,2024-04-21,Normal
2024-04-22,149.7989483695218,Product_055,2024-04-28,Normal
2024-04-29,154.5940127022008,Product_055,2024-05-05,BOGO
2024-05-06,310.6990583296589,Product_055,2024-05-12,BOGO
2024-05-13,147.178364723982,Product_055,2024-05-19,Normal
2024-05-20,142.23887162214592,Product_055,2024-05-26,Normal
2024-05-27,146.86695694432834,Product_055,2024-06-02,Memorial Day
2024-06-03,149.44980687052558,Product_055,2024-06-09,Normal
2024-06-10,146.17627087999057,Product_055,2024-06-16,Normal
2024-06-17,135.07725700097868,Product_055,2024-06-23,Normal
2024-06-24,145.0659292684075,Product_055,2024-06-30,Normal
2024-07-01,140.32964995150323,Product_055,2024-07-07,Normal
2024-07-08,129.85567798183868,Product_055,2024-07-14,Normal
2024-07-15,133.04845370755385,Product_055,2024-07-21,Normal
2024-07-22,136.8503876668786,Product_055,2024-07-28,Normal
2024-07-29,125.40943029371994,Product_055,2024-08-04,Normal
2024-08-05,130.69751639840388,Product_055,2024-08-11,Disc_50
2024-08-12,122.28494559583754,Product_055,2024-08-18,Disc_50
2024-08-19,720.698428089887,Product_055,2024-08-25,Normal
2024-08-26,116.28681813467844,Product_055,2024-09-01,Normal
2024-09-02,123.61151955484084,Product_055,2024-09-08,Normal
2024-09-09,113.44492299938578,Product_055,2024-09-15,Normal
2024-09-16,117.36376780769876,Product_055,2024-09-22,Normal
2024-09-23,118.41266541429484,Product_055,2024-09-29,Normal
2024-09-30,121.11650883439889,Product_055,2024-10-06,Normal
2024-10-07,118.32346957904986,Product_055,2024-10-13,Normal
2024-10-14,124.43642829463715,Product_055,2024-10-20,Normal
2024-10-21,122.02334085705508,Product_055,2024-10-27,Normal
2024-10-28,119.64804011125476,Product_055,2024-11-03,Normal
2024-11-04,120.91032668917002,Product_055,2024-11-10,Normal
2024-11-11,127.57937395418908,Product_055,2024-11-17,Normal
2024-11-18,519.7415883107442,Product_055,2024-11-24,Normal
2024-11-25,547.684177517792,Product_055,2024-12-01,Black Friday
2024-12-02,127.9776804893144,Product_055,2024-12-08,Normal
2024-12-09,143.29659524192206,Product_055,2024-12-15,Normal
2024-12-16,147.227291017899,Product_055,2024-12-22,Normal
2024-12-23,146.33221085044437,Product_055,2024-12-29,Normal
2024-12-30,154.7035131857914,Product_055,2025-01-05,Normal
2023-01-02,98.21260793556092,Product_056,2023-01-08,Normal
2023-01-09,95.09004566253888,Product_056,2023-01-15,Normal
2023-01-16,108.48641885010402,Product_056,2023-01-22,Normal
2023-01-23,113.72612250490234,Product_056,2023-01-29,Normal
2023-01-30,116.859737219723,Product_056,2023-02-05,Normal
2023-02-06,117.31696892794064,Product_056,2023-02-12,Normal
2023-02-13,125.25592946054483,Product_056,2023-02-19,Normal
2023-02-20,117.28266710347188,Product_056,2023-02-26,Normal
2023-02-27,122.45900472551172,Product_056,2023-03-05,Normal
2023-03-06,127.74487889837752,Product_056,2023-03-12,Normal
2023-03-13,129.5258256895499,Product_056,2023-03-19,Normal
2023-03-20,125.5409088667397,Product_056,2023-03-26,Normal
2023-03-27,135.86615201801683,Product_056,2023-04-02,Normal
2023-04-03,129.26845185392528,Product_056,2023-04-09,Normal
2023-04-10,130.60536316542127,Product_056,2023-04-16,Normal
2023-04-17,134.01799789453923,Product_056,2023-04-23,Normal
2023-04-24,132.88040290074753,Product_056,2023-04-30,Normal
2023-05-01,128.66539654285324,Product_056,2023-05-07,Normal
2023-05-08,129.7411769429678,Product_056,2023-05-14,Normal
2023-05-15,131.2775236033116,Product_056,2023-05-21,BOGO
2023-05-22,262.12242907575023,Product_056,2023-05-28,BOGO
2023-05-29,121.23343839920864,Product_056,2023-06-04,Memorial Day
2023-06-05,120.135560349862,Product_056,2023-06-11,Normal
2023-06-12,130.79372510684277,Product_056,2023-06-18,Normal
2023-06-19,117.76741242213625,Product_056,2023-06-25,Normal
2023-06-26,124.00678804737863,Product_056,2023-07-02,Normal
2023-07-03,120.04536308583776,Product_056,2023-07-09,Normal
2023-07-10,115.6867469105514,Product_056,2023-07-16,Normal
2023-07-17,104.58629000439517,Product_056,2023-07-23,Normal
2023-07-24,109.150524163681,Product_056,2023-07-30,Normal
2023-07-31,5.231204258589983,Product_056,2023-08-06,Normal
2023-08-07,95.3010002141354,Product_056,2023-08-13,Normal
2023-08-14,99.83569071533522,Product_056,2023-08-20,Normal
2023-08-21,93.51054860602564,Product_056,2023-08-27,Normal
2023-08-28,91.25029662610538,Product_056,2023-09-03,Normal
2023-09-04,97.61422936126284,Product_056,2023-09-10,Normal
2023-09-11,92.82269928510068,Product_056,2023-09-17,Normal
2023-09-18,95.41518721575586,Product_056,2023-09-24,Normal
2023-09-25,95.96767985108195,Product_056,2023-10-01,Normal
2023-10-02,97.12943275111397,Product_056,2023-10-08,Normal
2023-10-09,93.91634655873618,Product_056,2023-10-15,Normal
2023-10-16,94.08443456940115,Product_056,2023-10-22,Normal
2023-10-23,100.79084152149544,Product_056,2023-10-29,Normal
2023-10-30,99.06213909360233,Product_056,2023-11-05,Normal
2023-11-06,98.13053286305993,Product_056,2023-11-12,Normal
2023-11-13,101.59024437099735,Product_056,2023-11-19,Normal
2023-11-20,417.29277235170457,Product_056,2023-11-26,Black Friday
2023-11-27,407.3645018814786,Product_056,2023-12-03,Normal
2023-12-04,113.695853595827,Product_056,2023-12-10,Normal
2023-12-11,115.55428916767542,Product_056,2023-12-17,Normal
2023-12-18,110.21996968201113,Product_056,2023-12-24,Normal
2023-12-25,120.25011012756389,Product_056,2023-12-31,Normal
2024-01-01,131.03002117064648,Product_056,2024-01-07,Normal
2024-01-08,129.7070445467903,Product_056,2024-01-14,Normal
2024-01-15,128.97166319721674,Product_056,2024-01-21,Normal
2024-01-22,137.68046240784645,Product_056,2024-01-28,Normal
2024-01-29,133.1788203535582,Product_056,2024-02-04,Normal
2024-02-05,133.16770876809954,Product_056,2024-02-11,Normal
2024-02-12,144.05730973833008,Product_056,2024-02-18,Normal
2024-02-19,139.3282752985599,Product_056,2024-02-25,Normal
2024-02-26,142.12460953909994,Product_056,2024-03-03,Normal
2024-03-04,155.8129607472888,Product_056,2024-03-10,Normal
2024-03-11,148.3602751248151,Product_056,2024-03-17,Normal
2024-03-18,149.08453442615095,Product_056,2024-03-24,Normal
2024-03-25,166.0952732430037,Product_056,2024-03-31,Normal
2024-04-01,159.38694632507685,Product_056,2024-04-07,Normal
2024-04-08,162.9519702401218,Product_056,2024-04-14,Normal
2024-04-15,155.36607132826475,Product_056,2024-04-21,Normal
2024-04-22,155.5609550371157,Product_056,2024-04-28,Normal
2024-04-29,156.40746187198303,Product_056,2024-05-05,BOGO
2024-05-06,334.27592443425937,Product_056,2024-05-12,BOGO
2024-05-13,151.16038020183524,Product_056,2024-05-19,Normal
2024-05-20,149.0159299370877,Product_056,2024-05-26,Normal
2024-05-27,147.6050056234429,Product_056,2024-06-02,Memorial Day
2024-06-03,152.25256700055547,Product_056,2024-06-09,Normal
2024-06-10,140.12114121821892,Product_056,2024-06-16,Normal
2024-06-17,142.95129332136602,Product_056,2024-06-23,Normal
2024-06-24,137.8223915091529,Product_056,2024-06-30,Normal
2024-07-01,135.57737678175562,Product_056,2024-07-07,Normal
2024-07-08,140.80598740851937,Product_056,2024-07-14,Normal
2024-07-15,127.15501177324036,Product_056,2024-07-21,Normal
2024-07-22,128.8963477039705,Product_056,2024-07-28,Normal
2024-07-29,133.3418954440669,Product_056,2024-08-04,Normal
2024-08-05,122.79005457651851,Product_056,2024-08-11,Disc_50
2024-08-12,121.10778105754324,Product_056,2024-08-18,Disc_50
2024-08-19,722.4128556069898,Product_056,2024-08-25,Normal
2024-08-26,128.72548489382768,Product_056,2024-09-01,Normal
2024-09-02,116.69719830539626,Product_056,2024-09-08,Normal
2024-09-09,123.092678246314,Product_056,2024-09-15,Normal
2024-09-16,121.92308990000922,Product_056,2024-09-22,Normal
2024-09-23,119.34126697816905,Product_056,2024-09-29,Normal
2024-09-30,110.4356156938737,Product_056,2024-10-06,Normal
2024-10-07,116.79028386416276,Product_056,2024-10-13,Normal
2024-10-14,124.146989711421,Product_056,2024-10-20,Normal
2024-10-21,128.0970653792941,Product_056,2024-10-27,Normal
2024-10-28,135.0967415423995,Product_056,2024-11-03,Normal
2024-11-04,122.9928841356003,Product_056,2024-11-10,Normal
2024-11-11,133.89167872853062,Product_056,2024-11-17,Normal
2024-11-18,481.4312669779021,Product_056,2024-11-24,Normal
2024-11-25,518.2741974301953,Product_056,2024-12-01,Black Friday
2024-12-02,142.82133859656298,Product_056,2024-12-08,Normal
2024-12-09,144.62938253581763,Product_056,2024-12-15,Normal
2024-12-16,142.61571845089074,Product_056,2024-12-22,Normal
2024-12-23,141.4759493432713,Product_056,2024-12-29,Normal
2024-12-30,151.0474922166656,Product_056,2025-01-05,Normal
2023-01-02,96.983083692483,Product_057,2023-01-08,Normal
2023-01-09,92.63756324720433,Product_057,2023-01-15,Normal
2023-01-16,93.88045626762204,Product_057,2023-01-22,Normal
2023-01-23,105.57382718907114,Product_057,2023-01-29,Normal
2023-01-30,101.33305943357422,Product_057,2023-02-05,Normal
2023-02-06,107.9698163481794,Product_057,2023-02-12,Normal
2023-02-13,109.06944372377488,Product_057,2023-02-19,Normal
2023-02-20,115.21843162788588,Product_057,2023-02-26,Normal
2023-02-27,113.95005493361109,Product_057,2023-03-05,Normal
2023-03-06,114.96147490291848,Product_057,2023-03-12,Normal
2023-03-13,126.90245332438953,Product_057,2023-03-19,Normal
2023-03-20,129.0829644833188,Product_057,2023-03-26,Normal
2023-03-27,128.91496382842425,Product_057,2023-04-02,Normal
2023-04-03,131.21792992791885,Product_057,2023-04-09,Normal
2023-04-10,120.0190766732822,Product_057,2023-04-16,Normal
2023-04-17,118.6428060045144,Product_057,2023-04-23,Normal
2023-04-24,123.49275360473229,Product_057,2023-04-30,Normal
2023-05-01,128.9393646792347,Product_057,2023-05-07,Normal
2023-05-08,123.4369690169538,Product_057,2023-05-14,Normal
2023-05-15,129.23421463427138,Product_057,2023-05-21,BOGO
2023-05-22,235.78788605723196,Product_057,2023-05-28,BOGO
2023-05-29,117.0620545546678,Product_057,2023-06-04,Memorial Day
2023-06-05,119.29171582099104,Product_057,2023-06-11,Normal
2023-06-12,109.803957019585,Product_057,2023-06-18,Normal
2023-06-19,114.39999367666982,Product_057,2023-06-25,Normal
2023-06-26,109.32130638012995,Product_057,2023-07-02,Normal
2023-07-03,96.42831317392331,Product_057,2023-07-09,Normal
2023-07-10,98.0639841595575,Product_057,2023-07-16,Normal
2023-07-17,104.4782555487933,Product_057,2023-07-23,Normal
2023-07-24,99.350643628987,Product_057,2023-07-30,Normal
2023-07-31,4.970067127850331,Product_057,2023-08-06,Normal
2023-08-07,96.93506297211096,Product_057,2023-08-13,Normal
2023-08-14,95.09697672973856,Product_057,2023-08-20,Normal
2023-08-21,92.32960399059702,Product_057,2023-08-27,Normal
2023-08-28,89.96316316933816,Product_057,2023-09-03,Normal
2023-09-04,89.39899778932718,Product_057,2023-09-10,Normal
2023-09-11,91.60559006354224,Product_057,2023-09-17,Normal
2023-09-18,86.72594800012783,Product_057,2023-09-24,Normal
2023-09-25,94.99781385849568,Product_057,2023-10-01,Normal
2023-10-02,90.86131869869035,Product_057,2023-10-08,Normal
2023-10-09,86.25701996505221,Product_057,2023-10-15,Normal
2023-10-16,83.86577429731591,Product_057,2023-10-22,Normal
2023-10-23,94.45606420163875,Product_057,2023-10-29,Normal
2023-10-30,92.4036451288349,Product_057,2023-11-05,Normal
2023-11-06,87.02761957222539,Product_057,2023-11-12,Normal
2023-11-13,101.95253549848984,Product_057,2023-11-19,Normal
2023-11-20,420.02538650830775,Product_057,2023-11-26,Black Friday
2023-11-27,433.75433116473425,Product_057,2023-12-03,Normal
2023-12-04,111.40316563703384,Product_057,2023-12-10,Normal
2023-12-11,117.54137739058612,Product_057,2023-12-17,Normal
2023-12-18,115.56230850586434,Product_057,2023-12-24,Normal
2023-12-25,116.24451166901773,Product_057,2023-12-31,Normal
2024-01-01,122.02997586951552,Product_057,2024-01-07,Normal
2024-01-08,124.7592072641384,Product_057,2024-01-14,Normal
2024-01-15,122.4111197951841,Product_057,2024-01-21,Normal
2024-01-22,127.35906529753876,Product_057,2024-01-28,Normal
2024-01-29,136.04157030029424,Product_057,2024-02-04,Normal
2024-02-05,136.5442857256961,Product_057,2024-02-11,Normal
2024-02-12,143.23774052127595,Product_057,2024-02-18,Normal
2024-02-19,140.45716723025762,Product_057,2024-02-25,Normal
2024-02-26,136.87846366306266,Product_057,2024-03-03,Normal
2024-03-04,146.560812768203,Product_057,2024-03-10,Normal
2024-03-11,155.16281710046323,Product_057,2024-03-17,Normal
2024-03-18,148.3196354100638,Product_057,2024-03-24,Normal
2024-03-25,153.17651563794732,Product_057,2024-03-31,Normal
2024-04-01,149.35175322314748,Product_057,2024-04-07,Normal
2024-04-08,151.32463701269984,Product_057,2024-04-14,Normal
2024-04-15,147.89025700479482,Product_057,2024-04-21,Normal
2024-04-22,147.1983846996581,Product_057,2024-04-28,Normal
2024-04-29,150.44708010225304,Product_057,2024-05-05,BOGO
2024-05-06,312.29926892151565,Product_057,2024-05-12,BOGO
2024-05-13,151.77706905373162,Product_057,2024-05-19,Normal
2024-05-20,138.3908157728816,Product_057,2024-05-26,Normal
2024-05-27,149.67252577221518,Product_057,2024-06-02,Memorial Day
2024-06-03,147.99707737119098,Product_057,2024-06-09,Normal
2024-06-10,138.21720209535823,Product_057,2024-06-16,Normal
2024-06-17,138.80350822589548,Product_057,2024-06-23,Normal
2024-06-24,135.36420622885254,Product_057,2024-06-30,Normal
2024-07-01,135.94801179021363,Product_057,2024-07-07,Normal
2024-07-08,134.01723899289055,Product_057,2024-07-14,Normal
2024-07-15,134.8200751199876,Product_057,2024-07-21,Normal
2024-07-22,127.21253863793277,Product_057,2024-07-28,Normal
2024-07-29,123.50153310534166,Product_057,2024-08-04,Normal
2024-08-05,121.88106344478786,Product_057,2024-08-11,Disc_50
2024-08-12,130.7831027958397,Product_057,2024-08-18,Disc_50
2024-08-19,721.0827903948751,Product_057,2024-08-25,Normal
2024-08-26,114.992243638922,Product_057,2024-09-01,Normal
2024-09-02,118.20423778353592,Product_057,2024-09-08,Normal
2024-09-09,117.01716546379186,Product_057,2024-09-15,Normal
2024-09-16,114.34405078529514,Product_057,2024-09-22,Normal
2024-09-23,118.63175263850935,Product_057,2024-09-29,Normal
2024-09-30,121.02214861750112,Product_057,2024-10-06,Normal
2024-10-07,116.82131778613498,Product_057,2024-10-13,Normal
2024-10-14,114.82169511106746,Product_057,2024-10-20,Normal
2024-10-21,118.18579316997742,Product_057,2024-10-27,Normal
2024-10-28,120.99141107606007,Product_057,2024-11-03,Normal
2024-11-04,123.34558867256084,Product_057,2024-11-10,Normal
2024-11-11,121.99820705728928,Product_057,2024-11-17,Normal
2024-11-18,536.849045170464,Product_057,2024-11-24,Normal
2024-11-25,522.2543167311856,Product_057,2024-12-01,Black Friday
2024-12-02,144.02620293490446,Product_057,2024-12-08,Normal
2024-12-09,139.3191674250614,Product_057,2024-12-15,Normal
2024-12-16,138.0834648225561,Product_057,2024-12-22,Normal
2024-12-23,147.52474198690834,Product_057,2024-12-29,Normal
2024-12-30,146.66618921259098,Product_057,2025-01-05,Normal
2023-01-02,98.29522580146556,Product_058,2023-01-08,Normal
2023-01-09,99.3225250853764,Product_058,2023-01-15,Normal
2023-01-16,114.25012921721957,Product_058,2023-01-22,Normal
2023-01-23,108.00783085145044,Product_058,2023-01-29,Normal
2023-01-30,112.93579379488902,Product_058,2023-02-05,Normal
2023-02-06,111.0810594802878,Product_058,2023-02-12,Normal
2023-02-13,126.78150042578405,Product_058,2023-02-19,Normal
2023-02-20,120.35334066833865,Product_058,2023-02-26,Normal
2023-02-27,129.39566354210984,Product_058,2023-03-05,Normal
2023-03-06,127.41532599193302,Product_058,2023-03-12,Normal
2023-03-13,133.06315445171455,Product_058,2023-03-19,Normal
2023-03-20,134.00215141689495,Product_058,2023-03-26,Normal
2023-03-27,144.0533012515231,Product_058,2023-04-02,Normal
2023-04-03,131.26441882901818,Product_058,2023-04-09,Normal
2023-04-10,128.67583898684694,Product_058,2023-04-16,Normal
2023-04-17,138.43951909537654,Product_058,2023-04-23,Normal
2023-04-24,136.1170335714174,Product_058,2023-04-30,Normal
2023-05-01,127.51780531162188,Product_058,2023-05-07,Normal
2023-05-08,124.67195737229244,Product_058,2023-05-14,Normal
2023-05-15,123.4650576396238,Product_058,2023-05-21,BOGO
2023-05-22,238.17401712596953,Product_058,2023-05-28,BOGO
2023-05-29,125.10217343533871,Product_058,2023-06-04,Memorial Day
2023-06-05,119.36459683200556,Product_058,2023-06-11,Normal
2023-06-12,119.25634863641882,Product_058,2023-06-18,Normal
2023-06-19,118.83077316630964,Product_058,2023-06-25,Normal
2023-06-26,127.749346342695,Product_058,2023-07-02,Normal
2023-07-03,114.85940909254786,Product_058,2023-07-09,Normal
2023-07-10,115.88926134125148,Product_058,2023-07-16,Normal
2023-07-17,107.29042921603936,Product_058,2023-07-23,Normal
2023-07-24,111.2177785753434,Product_058,2023-07-30,Normal
2023-07-31,5.145722533858635,Product_058,2023-08-06,Normal
2023-08-07,100.23722610948997,Product_058,2023-08-13,Normal
2023-08-14,94.9725961820948,Product_058,2023-08-20,Normal
2023-08-21,99.06873043697884,Product_058,2023-08-27,Normal
2023-08-28,101.14747626922048,Product_058,2023-09-03,Normal
2023-09-04,90.95720324848872,Product_058,2023-09-10,Normal
2023-09-11,94.29689509533064,Product_058,2023-09-17,Normal
2023-09-18,101.10910886591968,Product_058,2023-09-24,Normal
2023-09-25,96.25099436503557,Product_058,2023-10-01,Normal
2023-10-02,95.81955194994812,Product_058,2023-10-08,Normal
2023-10-09,99.60089320303275,Product_058,2023-10-15,Normal
2023-10-16,98.98783564419251,Product_058,2023-10-22,Normal
2023-10-23,99.49188258858196,Product_058,2023-10-29,Normal
2023-10-30,99.60696891623834,Product_058,2023-11-05,Normal
2023-11-06,97.8484260357961,Product_058,2023-11-12,Normal
2023-11-13,109.1026773631324,Product_058,2023-11-19,Normal
2023-11-20,444.7576439275137,Product_058,2023-11-26,Black Friday
2023-11-27,437.6896223542882,Product_058,2023-12-03,Normal
2023-12-04,113.44743658153966,Product_058,2023-12-10,Normal
2023-12-11,121.3887686447361,Product_058,2023-12-17,Normal
2023-12-18,118.07984560531544,Product_058,2023-12-24,Normal
2023-12-25,119.52884044897398,Product_058,2023-12-31,Normal
2024-01-01,126.77162319940264,Product_058,2024-01-07,Normal
2024-01-08,125.4714515981408,Product_058,2024-01-14,Normal
2024-01-15,126.3851429955342,Product_058,2024-01-21,Normal
2024-01-22,133.52590574768237,Product_058,2024-01-28,Normal
2024-01-29,142.40863810211113,Product_058,2024-02-04,Normal
2024-02-05,150.42413144028006,Product_058,2024-02-11,Normal
2024-02-12,142.40959424407788,Product_058,2024-02-18,Normal
2024-02-19,148.703100280328,Product_058,2024-02-25,Normal
2024-02-26,145.53085140156648,Product_058,2024-03-03,Normal
2024-03-04,145.5499623191235,Product_058,2024-03-10,Normal
2024-03-11,155.70418875263445,Product_058,2024-03-17,Normal
2024-03-18,152.8866066175414,Product_058,2024-03-24,Normal
2024-03-25,158.56155439792397,Product_058,2024-03-31,Normal
2024-04-01,158.334732034859,Product_058,2024-04-07,Normal
2024-04-08,152.18675560494955,Product_058,2024-04-14,Normal
2024-04-15,152.68892345103563,Product_058,2024-04-21,Normal
2024-04-22,152.6608683431687,Product_058,2024-04-28,Normal
