week_start,sales,series_id,week_end,promo_type,count_normal_weeks,count_promo_weeks,percent_normal_weeks,last_1yr_sales_vol,history_count,f_ratio_trend,f_ratio_season,stiffness_ratio,stiffness_interpretation,trend,seasonal,baseline,resid,class,noise_cv,forecast_score,is_outlier,upper_limit,lower_limit
2022-04-25,0.0,Product_057,2022-05-01,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),75.88547642915172,-75.85993021168991,0.02554621746180885,-0.02554621746180885,Regular Intermittent,0.001,High,False,0.39878886354841364,-0.34448164440032764
2022-05-02,0.0,Product_057,2022-05-08,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),75.96122018041416,-75.94179959128296,0.019420589131200927,-0.019420589131200927,Regular Intermittent,0.001,High,False,0.3926632352178057,-0.35060727273093556
2022-05-09,500.0,Product_057,2022-05-15,BOGO,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.03693697098942,423.97576257157056,500.01269954256,-0.012699542559971633,Regular Intermittent,0.001,High,False,500.0745638703735,499.95281006786706
2022-05-16,0.0,Product_057,2022-05-22,BOGO,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.1126272589416,-76.10674457697068,0.005882681970916792,-0.005882681970916792,Regular Intermittent,0.001,High,False,0.06774700978443982,-0.05400679272197728
2022-05-23,0.0,Product_057,2022-05-29,BOGO,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.18829152906595,-76.18927895562626,-0.000987426560314475,0.000987426560314475,Regular Intermittent,0.001,High,False,0.06087690125320855,-0.06087690125320855
2022-05-30,0.0,Product_057,2022-06-05,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.26393028857164,-76.27181066905295,-0.007880380481310567,0.007880380481310567,Regular Intermittent,0.001,High,False,0.3653622656052942,-0.37790824234344705
2022-06-06,0.0,Product_057,2022-06-12,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.33954406256521,-76.35431863905549,-0.014774576490282243,0.014774576490282243,Regular Intermittent,0.001,High,False,0.35846806959632255,-0.38480243835241873
2022-06-13,0.0,Product_057,2022-06-19,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.4151333893192,-76.43678642855033,-0.021653039231139815,0.021653039231139815,Regular Intermittent,0.001,High,False,0.351589606855465,-0.3916809010932763
2022-06-20,0.0,Product_057,2022-06-26,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.49069881531105,-76.5191981725195,-0.028499357208445986,0.028499357208445986,Regular Intermittent,0.001,High,False,0.3447432888781588,-0.3985272190705825
2022-06-27,0.0,Product_057,2022-07-03,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.56624089000258,-76.60153547786798,-0.03529458786540829,0.03529458786540829,Regular Intermittent,0.001,High,False,0.3379480582211965,-0.4053224497275448
2022-07-04,0.0,Product_057,2022-07-10,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.64176016032506,-76.68377585182272,-0.04201569149765305,0.04201569149765305,Regular Intermittent,0.001,High,False,0.33122695458895174,-0.41204355335978954
2022-07-11,0.0,Product_057,2022-07-17,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.71725716483151,-76.76589270546559,-0.0486355406340806,0.0486355406340806,Regular Intermittent,0.001,High,False,0.3246071054525242,-0.4186634024962171
2022-07-18,0.0,Product_057,2022-07-24,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.79273242746716,-76.84785636442965,-0.055123936962488074,0.055123936962488074,Regular Intermittent,0.001,High,False,0.3181187091241167,-0.42515179882462456
2022-07-25,0.0,Product_057,2022-07-31,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.86818645090801,-76.9296355157639,-0.06144906485589274,0.06144906485589274,Regular Intermittent,0.001,High,False,0.31179358123071205,-0.43147692671802923
2022-08-01,0.0,Product_057,2022-08-07,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),76.94361970940493,-77.01119855502995,-0.0675788456250217,0.0675788456250217,Regular Intermittent,0.001,High,False,0.3056638004615831,-0.4376067074871582
2022-08-08,0.0,Product_057,2022-08-14,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.01903264106052,-77.09251470772935,-0.07348206666883073,0.07348206666883073,Regular Intermittent,0.001,High,False,0.29976057941777406,-0.4435099285309672
2022-08-15,0.0,Product_057,2022-08-21,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.0944256394541,-77.17355492100214,-0.07912928154803467,0.07912928154803467,Regular Intermittent,0.001,High,False,0.2941133645385701,-0.44915714341017116
2022-08-22,0.0,Product_057,2022-08-28,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.1697990445119,-77.25429253160927,-0.08449348709736171,0.08449348709736171,Regular Intermittent,0.001,High,False,0.2887491589892431,-0.4545213489594982
2022-08-29,0.0,Product_057,2022-09-04,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.24515313249996,-77.33470372370341,-0.089550591203448,0.089550591203448,Regular Intermittent,0.001,High,False,0.2836920548831568,-0.4595784530655845
2022-09-05,0.0,Product_057,2022-09-11,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.32048810499198,-77.41476779512097,-0.0942796901289853,0.0942796901289853,Regular Intermittent,0.001,High,False,0.2789629559576195,-0.4643075519911218
2022-09-12,0.0,Product_057,2022-09-18,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.39580407663337,-77.4944672542477,-0.09866317761432697,0.09866317761432697,Regular Intermittent,0.001,High,False,0.2745794684722778,-0.46869103947646346
2022-09-19,0.0,Product_057,2022-09-25,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.47110106148564,-77.57378777121203,-0.1026867097263846,0.1026867097263846,Regular Intermittent,0.001,High,False,0.2705559363602202,-0.4727145715885211
2022-09-26,0.0,Product_057,2022-10-02,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.54637895767969,-77.65271800751393,-0.10633904983423292,0.10633904983423292,Regular Intermittent,0.001,High,False,0.26690359625237187,-0.4763669116963694
2022-10-03,106.55718916165492,Product_057,2022-10-09,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.62163753004698,28.82593981418765,106.44757734423463,0.10961181742028714,Regular Intermittent,0.001,High,False,106.82081999032124,106.07754948237249
2022-10-10,123.26912355523656,Product_057,2022-10-16,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.69687639030683,45.459748002012766,123.1566243923196,0.11249916291696138,Regular Intermittent,0.001,High,False,123.52986703840621,122.78659653045746
2022-10-17,124.13774937500752,Product_057,2022-10-23,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.77209497427195,46.250657012147904,124.02275198641985,0.11499738858766761,Regular Intermittent,0.001,High,False,124.39599463250646,123.65272412455771
2022-10-24,5.9458582165991976,Product_057,2022-10-30,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.84729251537793,-72.01853883159855,5.828753683779382,0.11710453281980904,Regular Intermittent,0.001,High,False,6.201996329865987,5.458725821917246
2022-10-31,129.7299120540274,Product_057,2022-11-06,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.92246801362099,51.68862410818178,129.61109212180276,0.11881993222463905,Regular Intermittent,0.001,High,False,129.98433476788938,129.24106425994063
2022-11-07,138.3575967581952,Product_057,2022-11-13,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),77.99762021713734,60.239832754169974,138.2374529713073,0.12014378688787986,Regular Intermittent,0.001,High,False,138.6106956173939,137.86742510944515
2022-11-14,140.53915912865884,Product_057,2022-11-20,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.07274765795263,62.192329493498875,140.26507715145152,0.27408197720733085,Regular Intermittent,0.001,High,False,140.63831979753814,139.8950492895894
2022-11-21,139.9156723327924,Product_057,2022-11-27,Black Friday,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.14784860438095,61.64620387137709,139.79405247575804,0.12161985703437495,Regular Intermittent,0.001,High,True,139.83905779790004,139.49809231854434
2022-11-28,147.14152507786082,Product_057,2022-12-04,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.2229209110737,68.7968302142507,147.0197511253244,0.12177395253641521,Regular Intermittent,0.001,High,False,147.392993771411,146.64972326346225
2022-12-05,149.44769290598276,Product_057,2022-12-11,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.2965243013872,71.03010714120579,149.326631442593,0.12106146338977908,Regular Intermittent,0.001,High,False,149.69987408867962,148.95660358073087
2022-12-12,145.6926043112775,Product_057,2022-12-18,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.3701036607955,67.20253420354007,145.57263786433555,0.11996644694194458,Regular Intermittent,0.001,High,False,145.94588051042217,145.20261000247342
2022-12-19,146.43582369776462,Product_057,2022-12-25,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.44366072958933,67.87367049580708,146.3173312253964,0.11849247236821725,Regular Intermittent,0.001,High,False,146.69057387148302,145.94730336353427
2022-12-26,150.25112669179427,Product_057,2023-01-01,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.51719698175171,71.61728528932277,150.1344822710745,0.11664442071979408,Regular Intermittent,0.001,High,False,150.5077249171611,149.76445440921236
2023-01-02,147.0479200272236,Product_057,2023-01-08,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.59071366974479,68.34277728171368,146.93349095145845,0.1144290757651305,Regular Intermittent,0.001,High,False,147.30673359754508,146.56346308959633
2023-01-09,152.991778193271,Product_057,2023-01-15,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.6642118415045,74.21571078210798,152.87992262361246,0.11185556965851617,Regular Intermittent,0.001,High,False,153.25316526969908,152.50989476175033
2023-01-16,151.57751865674342,Product_057,2023-01-22,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.73769230604451,72.73089067734279,151.4685829833873,0.10893567335612886,Regular Intermittent,0.001,High,False,151.84182562947393,151.09855512152518
2023-01-23,157.67288778166815,Product_057,2023-01-29,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.81115565160081,78.75604813796768,157.5672037895685,0.10568399209965662,Regular Intermittent,0.001,High,False,157.94044643565513,157.19717592770638
2023-01-30,153.75299980474765,Product_057,2023-02-05,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.88460227586535,74.76627945774021,153.65088173360556,0.10211807114208682,Regular Intermittent,0.001,High,False,154.02412437969218,153.28085387174343
2023-02-06,147.86195843946788,Product_057,2023-02-12,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),78.95803241150044,68.80566763239385,147.7637000438943,0.09825839557359473,Regular Intermittent,0.001,High,False,148.1369426899809,147.39367218203216
2023-02-13,139.01569709645707,Product_057,2023-02-19,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.03144614793823,59.89012268096577,138.921568828904,0.09412826755308856,Regular Intermittent,0.001,High,False,139.29481147499058,138.55154096704183
2023-02-20,140.65241200437572,Product_057,2023-02-26,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.10484345021212,61.45781500780672,140.56265845801883,0.08975354635688859,Regular Intermittent,0.001,High,False,140.93590110410543,140.19263059615668
2023-02-27,146.42434464031638,Product_057,2023-03-05,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.17822417538372,67.16095822458661,146.33918239997033,0.08516224034605102,Regular Intermittent,0.001,High,False,146.71242504605692,145.96915453810817
2023-03-06,132.00013754624615,Product_057,2023-03-12,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.25158808699562,52.66816551372803,131.91975360072365,0.08038394552249883,Regular Intermittent,0.001,High,False,132.29299624681028,131.54972573886153
2023-03-13,139.13353889508258,Product_057,2023-03-19,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.32493486788414,59.73315489408412,139.05808976196826,0.07544913311431856,Regular Intermittent,0.001,High,False,139.43133240805486,138.6880619001061
2023-03-20,129.37106458093487,Product_057,2023-03-26,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.3982641316142,49.90241215037904,129.30067628199325,0.07038829894163712,Regular Intermittent,0.001,High,False,129.67391892807984,128.9306484201311
2023-03-27,137.70450000358252,Product_057,2023-04-02,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.47157543274459,58.167693570288456,137.63926900303304,0.06523100054947406,Regular Intermittent,0.001,High,False,138.01251164911963,137.26924114117088
2023-04-03,127.37199170972303,Product_057,2023-04-09,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.54486827609327,47.76711860898398,127.31198688507725,0.06000482464578738,Regular Intermittent,0.001,High,False,127.68522953116386,126.9419590232151
2023-04-10,123.3166598732978,Product_057,2023-04-16,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.61814212513862,43.64378340048027,123.26192552561889,0.054734347678916606,Regular Intermittent,0.001,High,False,123.6351681717055,122.89189766375675
2023-04-17,129.11398274881108,Product_057,2023-04-23,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.69139640967107,49.37314616225507,129.06454257192615,0.049440176884942844,Regular Intermittent,0.001,High,False,129.43778521801278,128.69451471006403
2023-04-24,0.0,Product_057,2023-04-30,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.76463053278982,-79.80876872108549,-0.04413818829566196,0.04413818829566196,Regular Intermittent,0.001,High,False,0.32910445779094283,-0.41416605015779845
2023-05-01,0.0,Product_057,2023-05-07,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.83784387732449,-79.87668298986955,-0.03883911254506245,0.03883911254506245,Regular Intermittent,0.001,High,False,0.33440353354154234,-0.40886697440719894
2023-05-08,0.0,Product_057,2023-05-14,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.91103581175105,-79.94458433619953,-0.033548524448477224,0.033548524448477224,Regular Intermittent,0.001,High,False,0.33969412163812757,-0.4035763863106137
2023-05-15,0.0,Product_057,2023-05-21,BOGO,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),79.9842056956622,-80.01247253408866,-0.02826683842646105,0.02826683842646105,Regular Intermittent,0.001,High,False,0.033597489387061974,-0.08815631311935512
2023-05-22,0.0,Product_057,2023-05-28,BOGO,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.05735288484509,-80.08034188693057,-0.022989002085481047,0.022989002085481047,Regular Intermittent,0.001,High,False,0.038875325728041976,-0.08287847677837512
2023-05-29,0.0,Product_057,2023-06-04,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.13047673601315,-80.14818088850038,-0.017704152487226565,0.017704152487226565,Regular Intermittent,0.001,High,False,0.3555384935993782,-0.38773201434936305
2023-06-05,0.0,Product_057,2023-06-11,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.20357661123711,-80.21597204928968,-0.0123954380525646,0.0123954380525646,Regular Intermittent,0.001,High,False,0.3608472080340402,-0.3824232999147011
2023-06-12,0.0,Product_057,2023-06-18,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.2766518821145,-80.28369174325688,-0.007039861142374093,0.007039861142374093,Regular Intermittent,0.001,High,False,0.3662027849442307,-0.3770677230045106
2023-06-19,0.0,Product_057,2023-06-25,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.34970193371927,-80.35130932583151,-0.0016073921122341517,0.0016073921122341517,Regular Intermittent,0.001,High,False,0.37163525397437064,-0.37163525397437064
2023-06-26,0.0,Product_057,2023-07-02,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.42272616836787,-80.41878554136318,0.0039406270046953296,-0.0039406270046953296,Regular Intermittent,0.001,High,False,0.3771832730913001,-0.36608723485744116
2023-07-03,0.0,Product_057,2023-07-09,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.49572400924784,-80.4856353579193,0.010088651328530318,-0.010088651328530318,Regular Intermittent,0.001,High,False,0.3833312974151351,-0.35993921053360617
2023-07-10,0.0,Product_057,2023-07-16,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.56869490399663,-80.55191556318032,0.016779340816313493,-0.016779340816313493,Regular Intermittent,0.001,High,False,0.3900219869029183,-0.353248521045823
2023-07-17,0.0,Product_057,2023-07-23,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.6416383284666,-80.6177791671494,0.02385916131720478,-0.02385916131720478,Regular Intermittent,0.001,High,False,0.39710180740380957,-0.3461687005449317
2023-07-24,0.0,Product_057,2023-07-30,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.71455379069731,-80.68337519280836,0.031178597888953163,-0.031178597888953163,Regular Intermittent,0.001,High,False,0.40442124397555795,-0.3388492639731833
2023-07-31,0.0,Product_057,2023-08-06,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.78744083501688,-80.74879556177682,0.03864527324006417,-0.03864527324006417,Regular Intermittent,0.001,High,False,0.41188791932666896,-0.3313825886220723
2023-08-07,0.0,Product_057,2023-08-13,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.86029904619076,-80.81409172514155,0.04620732104920933,-0.04620732104920933,Regular Intermittent,0.001,High,False,0.4194499671358141,-0.32382054081292716
2023-08-14,0.0,Product_057,2023-08-20,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),80.93312805356722,-80.87929288891495,0.053835164652269896,-0.053835164652269896,Regular Intermittent,0.001,High,False,0.4270778107388747,-0.3161926972098666
2023-08-21,0.0,Product_057,2023-08-27,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.00592753519933,-80.94441653549943,0.061510999699905256,-0.061510999699905256,Regular Intermittent,0.001,High,False,0.43475364578651005,-0.30851686216223123
2023-08-28,0.0,Product_057,2023-09-03,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.0786972219336,-81.00947366612401,0.06922355580958595,-0.06922355580958595,Regular Intermittent,0.001,High,False,0.44246620189619074,-0.30080430605255054
2023-09-04,0.0,Product_057,2023-09-10,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.15143690146992,-81.07447134775695,0.07696555371296654,-0.07696555371296654,Regular Intermittent,0.001,High,False,0.45020819979957133,-0.29306230814916995
2023-09-11,0.0,Product_057,2023-09-17,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.22414642239617,-81.13941400024429,0.08473242215188748,-0.08473242215188748,Regular Intermittent,0.001,High,False,0.45797506823849227,-0.285295439710249
2023-09-18,0.0,Product_057,2023-09-24,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.29682569820929,-81.20430410506248,0.09252159314681307,-0.09252159314681307,Regular Intermittent,0.001,High,False,0.46576423923341786,-0.2775062687153234
2023-09-25,0.0,Product_057,2023-10-01,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.36947471133136,-81.26914264103883,0.10033207029253788,-0.10033207029253788,Regular Intermittent,0.001,High,False,0.47357471637914267,-0.2696957915695986
2023-10-02,138.6879837572979,Product_057,2023-10-08,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.44209351713555,57.35405437597792,138.79614789311347,-0.1081641358155565,Regular Intermittent,0.001,High,False,139.1693905392001,138.42612003125134
2023-10-09,127.1864205077753,Product_057,2023-10-15,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.51468224799514,45.78775739684977,127.30243964484491,-0.11601913706961398,Regular Intermittent,0.001,High,False,127.67568229093152,126.93241178298277
2023-10-16,144.0199163605393,Product_057,2023-10-22,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.58724111737213,62.55657456861256,144.1438156859847,-0.12389932544539306,Regular Intermittent,0.001,High,False,144.51705833207131,143.77378782412256
2023-10-23,149.44020974474645,Product_057,2023-10-29,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.6597704239643,67.9122470553314,149.5720174792957,-0.13180773454925543,Regular Intermittent,0.001,High,False,149.94526012538233,149.20198961743358
2023-10-30,151.66626831346318,Product_057,2023-11-05,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.73227055592855,70.07374584810745,151.806016404036,-0.139748090572823,Regular Intermittent,0.001,High,False,152.1792590501226,151.43598854217385
2023-11-06,159.67588025458178,Product_057,2023-11-12,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.80474197658431,78.01886302769779,159.82360500428211,-0.14772474970031624,Regular Intermittent,0.001,High,False,160.19684765036874,159.45357714242
2023-11-13,167.69069653068806,Product_057,2023-11-19,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.87718515417654,86.02421669217908,167.9014018463556,-0.21070531566756756,Regular Intermittent,0.001,High,False,168.27464449244223,167.53137398449348
2023-11-20,161.2491622529553,Product_057,2023-11-26,Black Friday,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),81.94960057621797,79.46336877179418,161.41296934801215,-0.1638070950568533,Regular Intermittent,0.001,High,False,161.45797467015413,161.11700919079843
2023-11-27,157.78400604363452,Product_057,2023-12-03,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),82.021988843694,75.93394086934148,157.9559297130355,-0.17192366940096804,Regular Intermittent,0.001,High,False,158.32917235912208,157.58590185117333
2023-12-04,169.16756512511057,Product_057,2023-12-10,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),82.09435057338595,87.25331236055422,169.34766293394017,-0.18009780882960058,Regular Intermittent,0.001,High,False,169.7209055800268,168.97763507207804
2023-12-11,168.58768342790964,Product_057,2023-12-17,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),82.16668636599891,86.60933157239428,168.77601793839318,-0.18833451048355698,Regular Intermittent,0.001,High,False,169.1492605844798,168.40599007653105
2023-12-18,163.8992925114377,Product_057,2023-12-24,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),82.23899680647756,81.85693355241824,164.0959303588958,-0.1966378474581063,Regular Intermittent,0.001,High,False,164.4691730049824,163.72590249703364
2023-12-25,171.79515799258,Product_057,2023-12-31,Normal,105,8,92.9,4436.110761516464,113,614.91,645867.031,1.0,Wavy (Warning: Baseline absorbing outliers),82.31128246433649,89.68888589156428,172.00016835590077,-0.20501036332078115,Regular Intermittent,0.001,High,False,172.3734110019874,171.63014049403864
2021-07-26,83.26748122832997,Product_058,2021-08-01,Normal,119,8,93.7,3744.690214523263,127,15428.897,1134564.712,1.0,Wavy (Warning: Baseline absorbing outliers),46.63254349927073,36.687386299788734,83.31992979905947,-0.052448570729495714,Regular Intermittent,0.001,High,False,83.41514956920369,83.24594553764942
2021-08-02,91.50897104776782,Product_058,2021-08-08,Normal,119,8,93.7,3744.690214523263,127,15428.897,1134564.712,1.0,Wavy (Warning: Baseline absorbing outliers),46.89088612592044,44.66823914245373,91.55912526837417,-0.050154220606351885,Regular Intermittent,0.001,High,False,91.65434503851839,91.48514100696411
2021-08-09,84.70430967165018,Product_058,2021-08-15,Normal,119,8,93.7,3744.690214523263,127,15428.897,1134564.712,1.0,Wavy (Warning: Baseline absorbing outliers),47.1492230392598,37.60296454081658,84.75218758007638,-0.04787790842620154,Regular Intermittent,0.001,High,False,84.8474073502206,84.67820331866633
2021-08-16,87.97844786973015,Product_058,2021-08-22,Normal,119,8,93.7,3744.690214523263,127,15428.897,1134564.712,1.0,Wavy (Warning: Baseline absorbing outliers),47.40755412462412,40.616512263075336,88.02406638769946,-0.04561851796930938,Regular Intermittent,0.001,High,False,88.11928615784367,87.9500821262894
